,black_rating,id,rated,turns,victory_status,white_rating,winner
8498,2277,qnFjQUl9,False,110,resign,2191,black
8499,2243,m2sEcsg3,True,29,resign,2067,white
8500,2186,NCsTGIMf,False,107,draw,2243,draw
8501,2243,e6MsPOQz,False,30,resign,2186,black
8502,2032,Av45Zv1D,True,29,resign,2223,white
8503,1944,gDkdv2z1,True,51,outoftime,2208,white
8504,2179,9RM1g3br,True,50,resign,2055,black
8505,2162,oLONJkAA,True,119,draw,2052,draw
8506,1974,MMT1imy7,True,26,resign,2270,black
8507,2245,n7DV8SKf,True,84,resign,1978,black
8508,1982,a5HFNNSf,True,77,resign,2210,white
8509,1943,43RLvmcp,False,57,resign,2210,white
8510,1851,FyHK0fAq,True,60,resign,2185,white
8511,2041,JJFqWGae,True,23,resign,2094,white
8512,2049,zZQvgpxs,True,59,mate,1874,white
8513,1793,jyiWZNxs,True,51,resign,1500,white
8514,1794,H8MsGycN,True,75,resign,1608,white
8515,1500,wR7gM8zr,False,103,mate,1608,white
8516,1608,dFsgys8L,False,14,mate,1500,black
8517,1500,lCBrtLif,False,23,mate,1608,white
8518,1608,AIh6cX2b,False,12,mate,1500,black
8519,1811,Yauk9bld,True,117,mate,1795,white
8520,1805,rKVy6DnX,True,66,resign,1832,white
8521,1784,VdYoSrSw,True,35,resign,1794,white
8522,1859,v5sCEAao,True,82,mate,1803,black
8523,1750,Irrt0GYj,True,38,resign,1794,white
8524,1784,08tA13xj,True,70,resign,1784,black
8525,1785,6YLXSRCL,True,61,mate,1773,white
8526,1781,gxBBQo24,True,55,resign,1877,white
8527,1769,ZarnanH1,True,122,mate,1807,black
8528,1853,InWuw2Ba,True,94,resign,1777,black
8529,1841,rzfR3R5d,True,123,mate,1765,white
8530,1773,euwMMEPI,True,125,outoftime,1832,white
8531,1789,eLIDnsgG,True,65,mate,1762,white
8532,1773,2QKPNPHo,True,85,outoftime,1778,white
8533,1779,DOhsVgkT,True,64,mate,1783,black
8534,1751,FM7uLKUI,True,115,mate,1773,white
8535,1808,HnxI2xg2,True,109,mate,1761,white
8536,1749,p0lrJ1TW,True,20,mate,1801,black
8537,1739,xyGqkDNm,True,50,outoftime,1746,black
8538,1706,9wVYDTBo,True,69,mate,1729,white
8539,1739,nR4EyupL,True,95,outoftime,1742,white
8540,1809,ATY0xlVI,True,77,mate,1713,white
8541,1803,KLLKC9sJ,True,49,mate,1699,white
8542,1707,AoUfWLhq,True,51,mate,1795,white
8543,1768,OqNrv5mw,True,56,resign,1716,black
8544,1727,y4HO08lL,True,91,outoftime,1734,white
8545,1794,MQYr3Rd7,True,56,mate,1735,black
8546,1729,rtgXRSz8,True,80,mate,1746,black
8547,1718,XSAl5MSH,True,79,resign,1758,black
8548,1770,qM1QpX4A,True,83,outoftime,1704,white
8549,1780,tb2Jplwl,True,45,resign,1798,white
8550,1792,uXVbFIhU,True,95,outoftime,1755,white
8551,1752,BCNF8Rc0,True,152,mate,1804,black
8552,1712,lpURdjaK,True,71,mate,1795,white
8553,1693,oksFLREg,False,81,mate,1279,white
8554,1279,fSTU89og,False,64,mate,1693,black
8555,1688,DNhhypWP,True,94,outoftime,1486,black
8556,1669,NZI8SX2z,True,83,resign,1676,white
8557,1677,qhkgQa5y,True,23,mate,2199,white
8558,1520,iyNN4P89,True,82,mate,1694,black
8559,1839,cWabwXyt,True,67,resign,1678,white
8560,1380,5mKbvFmB,True,107,mate,1791,white
8561,1381,Pf0oAB2m,True,30,resign,1874,white
8562,1177,iWBWnlpJ,True,96,mate,1411,black
8563,1427,wBHJChqC,True,69,mate,1295,white
8564,1302,6cPfBMPG,True,12,resign,1418,white
8565,1643,X5F1wUsp,True,95,outoftime,1397,white
8566,1687,CLf8nksK,True,41,mate,1374,white
8567,1387,BZLbNfm4,True,33,mate,1685,white
8568,2012,IXPo5wAU,True,43,resign,1388,black
8569,1389,t4Ya9dT7,True,31,resign,2029,white
8570,2297,LHv8sr8L,True,37,resign,1389,black
8571,1408,6TqREvyt,True,35,mate,1375,white
8572,1386,EiPi19Vd,True,101,resign,1399,white
8573,1386,c1M95833,False,70,resign,1766,black
8574,1333,wvq16CUZ,True,71,outoftime,1375,white
8575,1363,6dqjczrM,True,54,mate,1345,black
8576,1372,BCxYgTHF,True,64,mate,1239,black
8577,1296,JtZ9kUoZ,True,78,mate,1387,black
8578,1397,dK4dTh4x,True,51,mate,1471,white
8579,1766,swthvZx2,False,64,mate,1397,black
8580,1397,pTmiFkco,False,31,mate,1766,white
8581,1766,dALMKWNB,False,49,resign,1397,white
8582,1406,kB1LNBYa,True,39,mate,1382,white
8583,1683,Y3lYqFpg,True,114,mate,1386,black
8584,1391,GWwPGZF8,True,15,mate,1663,white
8585,1638,32uGmoic,True,92,resign,1396,black
8586,1406,C97ESP8e,True,83,resign,1720,white
8587,1506,PgBvlQZv,True,61,mate,1612,white
8588,2221,CUwrwUT4,True,70,resign,1506,black
8589,1508,vfqEWqq6,True,57,resign,1948,white
8590,1585,0YSZTeLV,True,83,mate,1493,white
8591,1508,Gauf0qv4,True,59,outoftime,1480,white
8592,1580,7pxOgLRN,True,76,resign,1489,black
8593,1501,iHVUapwj,True,119,resign,1527,white
8594,1515,NNhxMy9y,True,71,resign,1459,white
8595,1528,Bi95e0bp,True,42,resign,1514,white
8596,1500,zw47ZQ14,True,43,resign,1516,white
8597,2061,wYE5TUoj,True,50,mate,1517,black
8598,1520,8ON8Ys0C,True,42,resign,1832,white
8599,1524,2VJPMUxo,True,43,mate,1846,white
8600,1484,E11tE0QG,True,44,resign,1530,black
8601,1526,1nwU4MCj,True,60,mate,1176,black
8602,1843,p5MRBrYp,True,26,resign,1530,black
8603,1662,eE1VF2Jg,True,46,resign,1538,black
8604,1527,F0jDYdYz,True,86,draw,2018,draw
8605,1567,FNIcPrg9,True,99,mate,1517,white
8606,1590,kkgI4HpI,True,65,resign,1502,white
8607,1599,5fwMQweZ,True,64,resign,1511,black
8608,1515,l1l6yo9n,True,49,resign,1808,white
8609,1520,qCMjHNFS,True,36,resign,1772,white
8610,1545,RFQ6Vnxq,False,45,resign,1520,white
8611,1865,4d5p029E,False,36,resign,2007,white
8612,2021,Hr6k7DMz,True,51,resign,1919,white
8613,1882,z9OcZ3xh,True,40,mate,2036,black
8614,2024,nCxn4PeG,True,62,mate,2045,black
8615,2041,CsdaykT8,True,133,resign,1816,white
8616,1798,EmEZrcf9,True,96,resign,2058,black
8617,2054,oF1WTKaH,True,46,resign,1802,black
8618,1807,9mZLxoFs,True,35,resign,2050,white
8619,2040,bE4FCe6e,True,82,resign,2025,black
8620,1961,qsG3PYc4,True,140,resign,2032,white
8621,2026,wzE5T6N8,True,40,resign,1838,black
8622,1844,rxyHvfeF,True,39,resign,2021,white
8623,2029,V6I4mRCo,True,45,resign,2116,white
8624,1867,mFSplqq3,True,148,mate,2044,black
8625,2037,130prvSb,True,30,resign,1919,black
8626,1981,9wK8yDCu,True,73,resign,2028,white
8627,1988,7L8st4Tq,True,28,resign,2018,white
8628,1823,2PWps5wI,True,43,resign,2013,white
8629,2008,aOL4pqph,True,20,resign,1829,black
8630,1996,XZC2elB3,True,31,resign,2039,black
8631,2052,C1TYwkqE,True,106,resign,1984,white
8632,1999,P9xTcBVO,True,65,outoftime,1813,white
8633,1987,zpftH4jZ,True,21,resign,1989,white
8634,1981,b3BQ0H7X,True,118,outoftime,1907,black
8635,1985,I50d4XHV,True,19,resign,1903,white
8636,1800,CWUiHxhc,True,69,resign,1979,white
8637,1932,nYvt7era,True,94,resign,1991,black
8638,2004,0mqzGpkb,True,87,resign,1920,white
8639,1992,MD8fpziW,True,60,resign,2041,black
8640,1967,DHnmPWGM,True,36,resign,2004,black
8641,1996,czOywvDW,True,132,resign,1916,black
8642,2132,zZkZmazG,True,68,mate,1996,black
8643,2001,voMOSzMb,True,25,resign,2176,white
8644,2011,Mc20Q8w8,True,65,resign,2039,white
8645,2167,bcqa3b2R,True,60,outoftime,2017,black
8646,2010,wS3NULPv,True,120,resign,1900,black
8647,2086,8DJoBfsk,True,78,outoftime,2031,black
8648,2024,DoHfN5KE,True,24,resign,1901,black
8649,2037,HThpCaVo,True,61,resign,1929,white
8650,1937,pTMMZi7b,True,55,resign,2030,white
8651,2020,6jyCyjRc,True,86,resign,2017,black
8652,2036,V59ZvtRi,True,34,outoftime,2030,black
8653,2020,RryHsnMl,True,58,mate,2000,black
8654,1978,W07W08YK,True,67,resign,2011,white
8655,2003,ad4zE2ks,True,44,resign,1912,black
8656,1996,PVdRTg9N,True,75,resign,1993,white
8657,1981,CdukLaAR,True,118,draw,2111,draw
8658,1917,vU3OAf11,True,60,resign,1994,black
8659,1971,3AjEi5Vd,True,67,outoftime,2028,white
8660,1500,oPbyfVXB,True,54,resign,1997,black
8661,1396,sshqzAiE,True,17,mate,1682,white
8662,1398,EEa7eEIh,True,19,resign,1861,white
8663,1399,Ww89SSo3,False,96,resign,1788,black
8664,1401,5vl7n36r,True,107,mate,1776,white
8665,1603,rkv8FXzo,False,16,resign,1401,black
8666,1612,gf3KHIbR,False,2,resign,1401,black
8667,1405,1lbY0vKG,True,135,mate,1706,white
8668,1421,JhibfuIR,True,72,mate,1418,black
8669,1432,cukIDOqv,True,53,mate,1408,white
8670,1591,UrpkJZuC,True,29,resign,1420,white
8671,1805,msTuWC9Y,True,52,mate,1430,black
8672,1431,gmDPMvzI,True,53,resign,2022,white
8673,1440,t6PiRScN,True,65,mate,1551,white
8674,1447,kbjOV76G,True,65,mate,1640,white
8675,1450,WudL02Lu,True,69,mate,1783,white
8676,1666,0y4ZTQ2R,True,47,mate,1428,white
8677,1432,IjnlcR66,True,37,resign,1776,white
8678,1410,cIKTQHcy,True,120,mate,1629,black
8679,1392,49RDuiXg,True,62,mate,1450,black
8680,1460,YbunK9Sb,True,65,resign,1482,white
8681,1449,2vGf9BQ1,True,52,mate,1442,black
8682,1435,nygY0ifL,True,52,mate,1533,black
8683,1442,Cr05o0f2,True,57,mate,1500,white
8684,1532,zxNAe2Vz,True,95,resign,1450,black
8685,1456,c3aTeBza,True,13,resign,1623,white
8686,1465,NNNhzHrL,True,153,mate,1541,white
8687,1470,wSu7IcAb,True,89,resign,1655,white
8688,1533,NAwpyYoU,True,58,resign,1480,black
8689,1495,2DrpOKSC,True,30,resign,1311,white
8690,1474,pvY6Cp9r,True,73,resign,1485,white
8691,1496,NIJ8yJBV,True,47,resign,1479,white
8692,1490,44bcthDm,True,63,resign,1485,white
8693,1573,EoVRFzMJ,True,16,resign,1479,black
8694,1466,HsiY9WRG,True,4,outoftime,1543,black
8695,1461,LINhFgON,True,76,mate,1478,black
8696,1490,I8higi3d,True,58,mate,1488,black
8697,1475,JZx2uMY7,True,78,resign,1560,black
8698,1483,qhmdnEpS,True,56,resign,1477,white
8699,1553,Y1fFUYZv,True,58,mate,1492,black
8700,1479,rcGZUz6E,True,76,outoftime,1551,black
8701,1475,svWDHaIb,True,116,draw,1603,draw
8702,1482,vtW2KfH4,True,21,mate,1500,white
8703,1471,xuUH130N,True,74,outoftime,1485,black
8704,1524,g018bwEL,True,128,draw,1469,draw
8705,1472,UdObGz15,True,20,draw,1376,draw
8706,1483,NckdmPMt,True,45,resign,1492,white
8707,1493,1DrAVLi9,True,67,mate,1499,white
8708,1483,HeSVa0Zd,True,49,mate,1482,white
8709,1592,vSVSo632,True,52,resign,1468,white
8710,1446,2Rg8tLvx,True,79,mate,1457,white
8711,1377,98JGmu7k,True,45,resign,1449,white
8712,1521,Lk8RBHQP,True,70,mate,1458,black
8713,1500,6TIgcXir,False,40,resign,1500,black
8714,1412,TRqq3sqp,True,36,resign,1002,white
8715,1402,0DDBKLQM,True,36,resign,1461,black
8716,1395,jX4zmQIo,True,62,mate,1256,black
8717,1372,xxunV5BM,True,44,resign,1370,black
8718,1375,NZVLGUDY,True,37,resign,1325,white
8719,1379,SuKIs7fh,True,96,draw,1204,draw
8720,1389,KRMrSwyO,True,27,resign,1429,white
8721,1397,vNss4oSR,True,97,mate,1470,white
8722,1397,2l3t8O16,True,75,mate,1386,white
8723,1539,RHaT7CBo,True,16,resign,1393,black
8724,1400,vlwaGY7Y,True,47,mate,1532,white
8725,1409,nyeR28YB,True,63,mate,1470,white
8726,1416,pTBvi4dV,True,121,mate,1524,white
8727,1426,urdHwpWQ,True,63,mate,1445,white
8728,1438,LCxEXnXb,True,77,mate,1416,white
8729,1440,27D0qzPo,True,72,draw,1359,draw
8730,1430,UcvMVb7k,True,65,resign,1413,black
8731,1427,QzketAvD,True,58,mate,1094,black
8732,1421,C3aU6UhF,True,79,resign,1269,black
8733,1434,bfk0vKO3,True,59,mate,1341,white
8734,1428,KEGVaZHV,True,88,resign,1250,black
8735,1417,gGyaEaTV,True,62,resign,1417,black
8736,1418,PnTM9axT,True,94,draw,1404,draw
8737,1407,fkwF7n9T,True,16,resign,1397,black
8738,1405,pSONBKuw,True,86,draw,1463,draw
8739,1397,5WhYODHf,True,44,resign,1300,black
8740,1296,C7eWcFiU,True,56,draw,1401,draw
8741,1414,aC4zoSmn,True,27,resign,1319,white
8742,1422,zMFTblTj,True,79,resign,1541,white
8743,1074,fFdaMLmf,True,55,mate,1419,white
8744,1416,yvqdybCS,True,26,mate,1081,black
8745,1391,E9AHLJi2,True,42,resign,1498,black
8746,1397,aIWXy0Ix,True,85,mate,1534,white
8747,1386,rnwCKW3f,True,46,mate,1417,black
8748,1393,Sc1o7fpl,True,25,resign,1511,white
8749,1403,ib0LWjgO,True,39,mate,1405,white
8750,1395,AuttW335,True,84,mate,1319,black
8751,1383,mIgTK3WY,True,56,resign,1434,black
8752,1371,aPDrw3Ud,True,32,mate,1421,black
8753,1360,mVQaOwE8,True,88,mate,1383,black
8754,1374,bXHqvXzW,True,157,mate,1262,white
8755,1326,vUZJrIpm,True,48,mate,1386,black
8756,1373,6iuCKSvN,True,26,resign,1054,black
8757,1460,VAv9fI88,True,100,mate,1381,black
8758,2120,ENVY6yGB,True,56,outoftime,1831,black
8759,1839,mfuMA9Xp,True,103,resign,1943,white
8760,2137,ETfiuRND,True,42,resign,1842,black
8761,1968,FxmBHnIl,True,80,resign,1849,black
8762,1857,CSIzom5k,True,51,mate,1960,white
8763,1952,U2BBhxU4,True,112,resign,1865,black
8764,2073,UsTDuzMy,True,44,resign,1870,black
8765,1877,453ht5h5,True,61,resign,2022,white
8766,1887,gQ5c7uFl,True,97,resign,1909,white
8767,1902,btr3LBHj,True,159,outoftime,1954,white
8768,1925,CgySa327,True,82,resign,1913,black
8769,1924,yEUeZ9ht,True,61,resign,1901,white
8770,1938,n8x24EDh,True,59,resign,1889,white
8771,1876,vtAS8qss,True,146,resign,1950,black
8772,1960,LOmUjF0f,True,20,resign,1885,black
8773,1894,3DCt0xRQ,True,119,resign,1951,white
8774,1912,DwCvxi11,True,98,resign,1891,black
8775,1895,GK8Sbc80,True,41,outoftime,2152,white
8776,1882,sqRtMHxF,True,58,resign,1943,black
8777,1868,hJphPTKE,True,16,outoftime,1993,black
8778,1912,jqQghqvX,True,97,resign,1855,white
8779,1858,ARmMV1CE,True,35,resign,2177,white
8780,1863,GWsNihR6,True,31,mate,2092,white
8781,1989,EbDAC4Vx,True,68,resign,1870,black
8782,1876,M01xj3cN,True,65,resign,2054,white
8783,1883,SDCLBYeF,True,29,mate,2026,white
8784,1890,Z0vlx5TV,True,55,resign,2017,white
8785,2003,uEA1feZz,True,60,resign,1897,black
8786,1905,fzJoZEgf,True,55,resign,1995,white
8787,1960,U5SiENhh,True,65,resign,1869,white
8788,2042,RPP0aiwY,True,50,resign,1875,black
8789,1932,OT2cFkI4,True,16,resign,1884,black
8790,1918,sd4VZgT6,True,39,outoftime,1872,white
8791,1859,Et6FETNL,True,40,resign,1915,black
8792,1869,P0IuhZ0D,True,23,resign,1906,white
8793,1875,XHFt54H2,True,46,resign,2069,white
8794,1935,dvaOpBf7,True,71,resign,1862,white
8795,1870,32HAoHnN,True,41,resign,1937,white
8796,1856,oYrblxoT,True,68,resign,1973,black
8797,1958,Ri2j8Grp,True,155,resign,1842,white
8798,1486,4VMOdzLc,False,31,resign,1276,white
8799,1504,dwD6nALp,True,41,mate,1743,white
8800,1685,Sa75TQlB,False,90,resign,1504,black
8801,1504,2L61S7HF,True,55,mate,1685,white
8802,1504,lNjpZ80C,True,3,resign,1639,white
8803,1504,2XcjLTLQ,True,21,resign,1733,white
8804,1588,1p0feC4C,True,52,resign,1556,black
8805,1525,oTQyUfti,True,55,resign,1713,white
8806,1880,VBc55ZZi,True,74,resign,1823,black
8807,1713,sAPXqdlz,True,66,outoftime,1739,black
8808,1616,Y9ZuB73w,True,6,outoftime,1966,black
8809,1909,GNMlLxOf,True,44,resign,1620,black
8810,1500,UZSvwdiU,True,164,resign,1829,black
8811,1811,IZMTlSvo,False,4,draw,1992,draw
8812,1430,q8AKR7Og,False,39,resign,1413,black
8813,1413,U5Hw7Zdu,False,67,mate,2430,white
8814,1413,C90Bcc1i,False,31,resign,1666,white
8815,1413,iwzSRzJc,False,42,resign,1477,white
8816,1413,mkMoAjHf,False,27,resign,1806,white
8817,1806,xUtDfXeF,False,24,resign,1413,black
8818,1413,Bv9YNC0E,False,85,outoftime,1388,white
8819,1425,vP1D6cZF,False,24,resign,1413,black
8820,1413,yzuSgZw2,False,31,resign,1849,white
8821,1336,XD55qO9Z,False,16,resign,1413,black
8822,1820,W9iGz0nU,False,29,resign,1413,black
8823,1413,W4TUkodv,False,50,resign,1852,white
8824,1413,wYb2JaHT,False,51,outoftime,1861,white
8825,1413,sk49Rjf7,True,119,draw,1421,draw
8826,1432,9OVNQcwG,True,68,resign,1423,black
8827,1516,hrm7OQKk,True,62,resign,1431,black
8828,1414,UdvXLd3O,True,110,resign,1650,black
8829,1441,n9XZA2TC,True,49,resign,1424,black
8830,1431,mnTiZGBX,True,74,resign,1563,white
8831,1527,KOgaXOnd,True,68,draw,1428,draw
8832,1426,3QFGC705,True,39,resign,1439,black
8833,1423,QKTR98Po,True,44,mate,1587,black
8834,1413,KmVQ0FmU,True,50,resign,1390,black
8835,1388,6g8kXohd,True,8,resign,1403,white
8836,1387,OcUlZ1e9,True,162,mate,1600,black
8837,1395,ygzhd5rG,True,47,mate,1470,white
8838,1391,nZN7jL4H,True,55,resign,1406,black
8839,1418,2sci7B5D,True,47,mate,1379,white
8840,1303,bK35FyCn,True,73,resign,1411,white
8841,1401,0EkdWvqZ,True,105,resign,1387,black
8842,1404,wcVLFOd0,True,48,mate,1411,black
8843,1574,iiBFxoUP,True,77,resign,1418,black
8844,1382,wH3HdNt3,True,38,resign,1419,black
8845,1432,9QExuXjM,True,48,resign,1429,black
8846,1438,nzaO64Gh,True,49,resign,1492,white
8847,1499,fGDDSEDW,True,35,resign,1447,black
8848,1472,1uGNsd5F,True,119,resign,1436,white
8849,1431,B9edNYCM,True,8,draw,1518,draw
8850,1444,PpevQcxE,True,141,mate,1352,white
8851,1464,ouOIGduL,True,39,mate,1441,white
8852,1432,Z9uKiTM9,True,52,mate,1500,black
8853,1355,RCIooR56,True,107,resign,1424,white
8854,1500,zpysQ7im,False,39,mate,1441,white
8855,1911,clQwRf5k,True,70,mate,1710,black
8856,1896,7ucvEF3N,False,48,mate,1944,black
8857,1928,qPhzgCHc,True,94,mate,1944,black
8858,1930,Bxk2Cw3t,True,70,resign,1781,black
8859,1788,Iz4kCsaW,True,51,resign,1914,white
8860,1831,4gWJqKH8,True,77,resign,1892,white
8861,1875,FOZbYGaE,True,30,resign,1733,black
8862,1851,KLvtpm3B,True,58,mate,1791,black
8863,1808,yhYumRBx,True,28,resign,1940,black
8864,1772,PN5Visk9,True,76,resign,1774,white
8865,1905,K0EFJITn,True,52,mate,1850,black
8866,1876,cN0V36CF,True,61,mate,2041,white
8867,1876,jhHWJ8FZ,False,85,mate,1329,white
8868,1848,l5AYZJiC,True,40,resign,1670,black
8869,1661,pbHf04ih,True,33,resign,1814,white
8870,1827,17JLFc6V,True,94,mate,1884,black
8871,1886,AZQS1PsZ,True,3,draw,1880,draw
8872,1537,YG3EekvM,True,93,mate,1857,white
8873,1817,kEzadLUL,True,64,mate,1541,black
8874,1692,2mGNpoRG,True,77,resign,1662,white
8875,1500,4NNYXtev,True,48,resign,1500,black
8876,1396,Q7T4S4nH,True,3,draw,1563,draw
8877,1396,XBodbP8L,False,61,resign,1835,white
8878,1061,7KsTGv60,True,27,resign,1329,white
8879,1263,Oq3FcG16,True,60,mate,1067,black
8880,1500,WnyCUnCz,True,115,mate,1392,white
8881,999,1G1hMvgb,True,68,mate,1000,black
8882,1399,AOQg4xfm,True,92,resign,1006,black
8883,1013,WVpipRhP,True,91,resign,1404,white
8884,1563,B7WFGkGD,True,74,resign,1015,black
8885,1200,JUAvhgaq,False,51,resign,1015,black
8886,1017,sRyFXHJR,True,81,resign,1619,white
8887,1618,6UP215gl,True,90,resign,1020,black
8888,1022,wmNLYhxS,True,37,mate,1617,white
8889,1022,z3JaisFJ,False,76,resign,1173,white
8890,1448,1ev76cYV,True,43,mate,1169,white
8891,1471,yUvdVC3O,True,37,mate,1152,white
8892,1215,iixJAorm,True,60,mate,1494,black
8893,1519,rWqdtETT,True,77,mate,1194,white
8894,1273,OSdvG7X4,True,35,resign,1513,white
8895,1507,2joKuwky,True,92,outoftime,1240,black
8896,1139,SJQg5wKh,True,43,mate,1504,white
8897,1500,9yyVbHP9,True,80,mate,1148,black
8898,1113,uL76LCY6,True,105,outoftime,1497,white
8899,1116,Pxeks6Ub,True,45,resign,1494,white
8900,1516,5mcT7cHA,True,39,mate,1283,white
8901,1156,G27XGIPw,True,73,mate,1513,white
8902,1248,DA0pBJVt,True,59,mate,1507,white
8903,1227,HT9jGdjU,True,53,mate,1502,white
8904,1147,y65ilxPM,True,23,resign,1498,white
8905,1492,GX8ODXpA,True,44,resign,1248,black
8906,1298,UKz2mznE,True,49,resign,1485,white
8907,1329,WSDMp2tP,False,63,mate,1500,white
8908,1644,Tez3imrA,True,48,mate,1382,black
8909,1500,YLKnQz8e,True,27,mate,1638,white
8910,1839,dqX2z2NQ,True,58,resign,1611,black
8911,1694,sOUvxrre,True,74,mate,1622,black
8912,1626,TXZnZt2B,True,24,resign,1941,white
8913,1635,psks6Oqx,True,25,mate,1795,white
8914,1847,qApxSgFL,True,71,resign,1642,black
8915,1647,3DpN699D,True,59,resign,1900,white
8916,2183,05yEsA2X,True,42,resign,1649,black
8917,2068,oHA26DEY,True,90,mate,1651,black
8918,1808,7C0pu0bM,True,28,resign,1668,black
8919,1675,WdGWYMpG,True,89,resign,1855,white
8920,1677,7lQl1pLL,True,36,resign,2240,white
8921,2205,m2VMqNxl,True,73,resign,1678,black
8922,2293,9NOjSBCT,True,33,resign,1679,black
8923,1685,zgeFBhrc,True,24,resign,1921,white
8924,2022,IxrGTHy1,True,32,draw,1674,draw
8925,1679,gzEgrUKO,True,68,resign,1966,white
8926,1681,nwbun3Jw,True,65,resign,2105,white
8927,1688,0WMiQL4a,True,60,resign,1886,white
8928,2172,RwKpsH9y,True,47,resign,1690,black
8929,1693,L5kXOMi3,True,49,resign,2121,white
8930,1699,UByusFX4,True,53,mate,1918,white
8931,2021,gUmnDSwx,True,51,resign,1703,black
8932,2021,KoF76pFq,True,56,outoftime,1707,black
8933,1711,S25mmjLL,True,82,resign,2021,white
8934,1838,ePXCD390,True,29,resign,1694,white
8935,1672,xMS1jleV,True,102,resign,1906,black
8936,2300,e6445o0w,True,94,resign,1673,black
8937,1677,jXJlViKg,True,25,resign,2037,white
8938,1682,w7sl8w3S,True,26,resign,1920,white
8939,1935,iKT0TtWr,True,60,mate,1688,black
8940,1644,H3kJWvTz,True,71,resign,1896,black
8941,1650,mrygvdDw,True,41,mate,1870,white
8942,1657,aureDRCW,True,52,resign,1860,white
8943,1665,1XV6WCtF,True,58,resign,1786,white
8944,1667,1eoeDhl1,True,19,resign,2134,white
8945,1852,sjJXBh9q,True,66,draw,1660,draw
8946,1640,lJ77EG2g,True,40,resign,1793,black
8947,1617,RnUg9lNl,True,75,resign,1865,black
8948,1943,ACpPb5Ib,True,56,resign,1601,black
8949,2001,sUDxproI,True,48,resign,1603,black
8950,1607,Ynkys6V3,True,50,resign,1946,white
8951,1891,eo3Vnld8,True,40,resign,1612,black
8952,1619,gxG8xX0g,True,34,resign,1808,white
8953,1864,CkIKEiO5,True,37,resign,1624,black
8954,1629,byHkZVFi,True,59,resign,1922,white
8955,1636,JLxVM7YF,True,73,mate,1841,white
8956,1702,WBgCVveR,True,41,outoftime,1696,white
8957,1585,TMeWFCLt,True,112,resign,1642,black
8958,1622,QysOsL9N,True,56,resign,1765,black
8959,1500,u88kT8Dm,True,64,outoftime,1649,black
8960,1104,rBrVmnev,True,89,mate,1138,white
8961,1125,vJYbmByx,True,74,mate,1135,black
8962,1264,WnnaCfWu,True,32,outoftime,1157,black
